Title,Image Link,Ingredients
Passage To India Simmer Sauce Curry Korma 375g,https://assets.woolworths.com.au/images/1005/186115.jpg?impolicy=wowsmkqiema&w=260&h=260,"Water, Onion, Spices, Desiccated Coconut, Cashew (2%), Ginger, Garlic, Salt, Yoghurt Powder (2%) (Milk), Sugar, Sunflower Oil, Tomato Paste, Vinegar, Corn Starch, Milk Solids, Food Acid (Citric Acid), Vegetable Gums (Guar, Xanthan)"
"Carman's Protein Rich Porridge Sachets Almond, Vanilla & Cinnamon 6 Pack",https://assets.woolworths.com.au/images/1005/143627.jpg?impolicy=wowsmkqiema&w=260&h=260,"Whole Grains (Oats, Triticale, Buckwheat), Wheat Protein, Almonds 6%, Raw Sugar, Cinnamon, Natural Vanilla Flavour."
Lee Kum Kee Paste Coconut Curry Vegetables 110g,https://assets.woolworths.com.au/images/1005/324755.jpg?impolicy=wowsmkqiema&w=260&h=260,"Water, Sugar, Coconut Cream Powder (22%) (Coconut Extract, Maltodextrin, Emulsifier: Sodium Caseinate), Soybean Oil, Salt, Coriander Powder, Garlic Powder, Onion Powder, Turmeric Powder, Spices."
Essentials Cooking Chocolate Dark 375g,https://assets.woolworths.com.au/images/1005/44628.jpg?impolicy=wowsmkqiema&w=260&h=260,"Sugar, Vegetable Fat (Palm Oil), Cocoa Powder (1) (15%), Emulsifier (Lecithin (Soy)), Natural Vanilla Flavour, Milk, (1) Rainforest Alliance Certified. Find out more at ra.org."
Beerenberg Blood Orange Marmalade 300g,https://assets.woolworths.com.au/images/1005/828149.jpg?impolicy=wowsmkqiema&w=260&h=260,"Sugar, Orange (27%), Glucose, Water, Pectin, Citric Acid"
Gourmet Garden Oregano Lightly Dried 5g,https://assets.woolworths.com.au/images/1005/593301.jpg?impolicy=wowsmkqiema&w=260&h=260,"Oregano (91%), Vegetable Oil, Sea Salt, Acidity Regulator (Sodium Bicardonate), Antioxidant (Ascorbic Acid), Emulsifier (Sunflower Lecithin)."
Carman's Fruit & Nut Crispy Deluxe Muesli 400g,https://assets.woolworths.com.au/images/1005/292780.jpg?impolicy=wowsmkqiema&w=260&h=260,"(GM free & Preservative free) Fruit 25% (Sultanas Sultanas, Vegetable Oil, Raisins Raisins, Vegetable Oil, Dates), Rice Flakes (Rice Flour, Fructose, Salt), Seeds 20% (Sunflower, Pepitas), Puffed Rice (Rice Flour, Rice Bran), Golden Syrup, Sunflower Oil, Nuts 3% (Almonds, Hazelnuts, Pecans), Psyllium Husks, Natural Flavour, Cinnamon, Vitamin (Vitamin E)."
Doritos Street Art The Kingpin Burger Corn Chips Share Pack 150g,https://assets.woolworths.com.au/images/1005/286295.jpg?impolicy=wowsmkqiema&w=260&h=260,"Corn (67%), Canola Oil, Maltodextrin, Sugar, Whey,Powder (Milk), Flavours (Milk, Soy), Salt, Food Ac,ids (Sodium Diacetate, Citric Acid), Flavour Enhan,cer (621), Onion Powder, Mineral Salt (Potassium C,hloride), Tomato Powder, Yeast Extract, Natural Co,l"
Nescafe Dolce Gusto Café Au Lait Coffee Pods 16 Pack,https://assets.woolworths.com.au/images/1005/754295.jpg?impolicy=wowsmkqiema&w=260&h=260,"Whole Milk Powder, Sugar, Emulsifier (Soy Lecithin). Sugar, Fat-reduced Cocoa solids (minimum 32%), Emulsifier (Soy lecithin), Flavour, Cinnamon."
Kettle Chips Cooked In Avocado Oil Sea Salt & Lemon 135g,https://assets.woolworths.com.au/images/1005/265583.jpg?impolicy=wowsmkqiema&w=260&h=260,"Potatoes, Avocado Oil, Sea Salt, Mineral Salt (Potassium Chloride), Food Acid (Citric), Sugar, Natural Flavours (Includes Lemon Oil), Yeast Extract."
Only Organic Extra Virgin Coconut Oil 300g,https://assets.woolworths.com.au/images/1005/573467.jpg?impolicy=wowsmkqiema&w=260&h=260,"Organic Virgin Coconut Oil (100.0%)"
Capilano 100% Pure Australian Honey Low Gi Squeeze 250g,https://assets.woolworths.com.au/images/1005/97064.jpg?impolicy=wowsmkqiema&w=260&h=260,"100% Pure Australian Low GI Honey"
Woolworths Free From Gluten Tomato & Herb Crispbread 125g,https://assets.woolworths.com.au/images/1005/133090.jpg?impolicy=wowsmkqiema&w=260&h=260,"Rice Flour, Maize Polenta, Rice Bran, Teff Flour, Tomato Powder (3.0%), Oregano (1.5%), Salt"
Harris Coffee Beans Strong 1kg,https://assets.woolworths.com.au/images/1005/90001.jpg?impolicy=wowsmkqiema&w=260&h=260,"Ingredients Not Found"
Macro Macadamia Kernels 225g,https://assets.woolworths.com.au/images/1005/231808.jpg?impolicy=wowsmkqiema&w=260&h=260,"Natural Macadamias"
Our Mate Yeast Extract 125g,https://assets.woolworths.com.au/images/1005/236531.jpg?impolicy=wowsmkqiema&w=260&h=260,"Yeast CD  Extract (86%) (From Barley), Salt, Vegetable Juice, Concentrate, Vitamins (Thiamin, CO Riboflavin, Niacin, Vitamina B12, Folic Acid), Natural Flavour."
Noshu 99% Sugar Free Low Carb Pancake Mix 240g,https://assets.woolworths.com.au/images/1005/84629.jpg?impolicy=wowsmkqiema&w=260&h=260,"Resistant Starch, Australian Chickpea Flour, Organic Coconut Flour, Potato Starch, Polydextrose, Egg Powder, 
Non-GMO Erythritol, Baking Powder, Natural Vanilla Flavour, Guar Gum, Monk Fruit Extract."
Always Fresh Kalamata Olives Pitted 220g,https://assets.woolworths.com.au/images/1005/465084.jpg?impolicy=wowsmkqiema&w=260&h=260,"Kalamata Olives (52%), Water, Salt, Olive Oil, Sugar, Food Acid (260), Colour (150c)"
Harvest Rice Bran Oil 1l,https://assets.woolworths.com.au/images/1005/741386.jpg?impolicy=wowsmkqiema&w=260&h=260,"100% Pure Rice Bran Oil"
Macro Dry Roasted & Salted Cashews Nuts 500g,https://assets.woolworths.com.au/images/1005/334866.jpg?impolicy=wowsmkqiema&w=260&h=260,"Dry Roasted Cashew Nuts (99%), Salt"
Tilda Jasmine Rice 1kg,https://assets.woolworths.com.au/images/1005/254990.jpg?impolicy=wowsmkqiema&w=260&h=260,"Fragrant Jasmine Rice."
Vege Fusions Asian Corn Crisps 60g,https://assets.woolworths.com.au/images/1005/288448.jpg?impolicy=wowsmkqiema&w=260&h=260,"Corn (32%), Hi Oleic Sunflower Oil andor High Oleic Safflower Oil, Tapioca Flour, Cassava, Rice Flour, Sugar, Shallot Leaf, Cellulose, Red Chilli, Mineral Salt (508), Finger Root, Lime Leaf, Garlic, Shallot, Turmeric, Salt, Coriander, Sucralose, Maize Starch, Vegetable Powder (Onion, Garlic), Yeast Extract, Plant Fibre, Pea Protein, Acidity Regulator (Citric Acid), Spice, Natural Flavour, Paprika & Rosemary Extract."
Lighthouse Wholemeal Plain Flour For Bread Pizza & Tortilla 1kg,https://assets.woolworths.com.au/images/1005/820127.jpg?impolicy=wowsmkqiema&w=260&h=260,"Wholemeal Wheat Flour, Vitamins (Thiamin, Folate)"
Il Molino Chiavazza Farino Flour 1kg,https://assets.woolworths.com.au/images/1005/608475.jpg?impolicy=wowsmkqiema&w=260&h=260,"Soft Wheat Flour 00"
Lindt Lindor Chocolate Balls Milk 125g Bag,https://assets.woolworths.com.au/images/1005/249701.jpg?impolicy=wowsmkqiema&w=260&h=260,"Sugar, Vegetable Fats, Cocoa Butter, Cocoa Mass, Whole Milk Powder, Skim Milk Powder, Lactose, Milk Fat, Emulsifier (Soy Lecithin), Barley Malt Extract, Flavourings."
Well Naturally No Sugar Added Chocolate Salted Caramel 90g,https://assets.woolworths.com.au/images/1005/61979.jpg?impolicy=wowsmkqiema&w=260&h=260,"Cocoa Butter, Cocoa Mass, Polydextrose, Milk Solids, Natural Sweeteners (Erythritol, Steviol Glycosides), Sugar Free Salted Caramel Chips (10%) [Isomalt, Vegetable Fat, Salt, Natural Flavour, Natural Colour (150a)], Emulsifier (Soy Lecithin), Natural Flavours, Milk Chocolate contains minimum 34% Cocoa Solids and minimum 24% Milk Solids, Sugar Content naturally derived from Ingredients"
Maggi Side Dishes Cheesy Broccoli And Cauliflower Bake 31g,https://assets.woolworths.com.au/images/1005/169311.jpg?impolicy=wowsmkqiema&w=260&h=260,"Stock Powder: Potato Starch, Dextrose (From Corn), Vegetable Oil, Onion (9%), Iodised Salt, Vegetable Fat (Vegetable Fat, Flavour, Sunflower Lecithin), Mineral Salt (Potassium Chloride), Flavour ( Milk ); Dairy: Cheese Powder  Milk  Solids, Cheese (4.8%) ( Milk , Salt, Starter Culture, Enzymes), Salt, Food Acid (Citric);  Milk  Solids, Cream Powder ( Milk ); Spices:  Mustard , White Pepper (0.1%), Turmeric; Herbs: Parsley (0.2%); Vegetables: Beetroot Powder.       Contains Milk and Mustard        May Contain Fish, Soy and Celery."
Batchelors Mushy Peas Canned Original 300g,https://assets.woolworths.com.au/images/1005/52183.jpg?impolicy=wowsmkqiema&w=260&h=260,"Processed Peas (95%), Water, Sugar, Salt, Colours (E101, E133)."
Erawan Rice Stick Small 375g,https://assets.woolworths.com.au/images/1005/40312.jpg?impolicy=wowsmkqiema&w=260&h=260,"Rice Flour 88%, Water 12%"
Ben's Original Lightly Flavoured Lemon Rice 250g,https://assets.woolworths.com.au/images/1005/243955.jpg?impolicy=wowsmkqiema&w=260&h=260,"Steamed Long Grain Rice 93%, Onion, Vegetable Oil, Garlic, Flavour, Lemon Puree 0.4%, Salt, Sugar, Yeast Extract, Processing Aid (contains Soy), Lemon Oil, Turmeric."
Something To Crow About Salt Caramel Cashew Gluten Free 130g,https://assets.woolworths.com.au/images/1005/229155.jpg?impolicy=wowsmkqiema&w=260&h=260,"Cashews (83%), Coconut Sugar, Almond Flour, Rice Flour, Natural Flavours, Salt, Antioxidant (Natural Mixed Tocopherols, Rosemary Extract)."
Angas Park Soft & Juicy Whole Cranberries 140g,https://assets.woolworths.com.au/images/1005/248424.jpg?impolicy=wowsmkqiema&w=260&h=260,"Dried Cranberries (60%), Sugar, Vegetable Oil."
Ob Finest Speciality Crackers Apricot & Macadamia 150g,https://assets.woolworths.com.au/images/1005/626516.jpg?impolicy=wowsmkqiema&w=260&h=260,"Wheat Flour, Flaxseeds, Dried Apricots (10.7%) [Apricots, Rice Flour, Preservative (220)], Raw Sugar, Honey, Greek Yoghurt [Whole Milk, Cream, Live Cultures], Macadamias (5.1%), Raising Agent (500), Salt. Contains Gluten, Milk Products, Tree Nuts and Sulphites. May contain Sesame Seeds."
Harvest Box Chickpea Crisps Salt & Vinegar 85g,https://assets.woolworths.com.au/images/1005/184401.jpg?impolicy=wowsmkqiema&w=260&h=260,"Legumes Flour (95%) [Yellow Pea, Chickpea (30%)], High Oleic Sunflower Oil, Seasoning [Sea Salt (16%), Vinegar Powder 20%, Food acid (262, 330, 260), Maltodextrin, Sugar, Yeast Extract, Rice Concentrate]."
Pico Organic Vegan Chocolate Milk 80g,https://assets.woolworths.com.au/images/1005/181926.jpg?impolicy=wowsmkqiema&w=260&h=260,"Cocoa Solids (Cocoa Butter, Cocoa Mass), Sugar, Inulin, Hazelnut (5%), Vanilla Pods."
Nibblish Gently Baked Pineapple 80g,https://assets.woolworths.com.au/images/1005/244823.jpg?impolicy=wowsmkqiema&w=260&h=260,"Just pineapples and nothing else"
Leggo's Gourmet Pasta Sauce Tomato & Red Island Ex Virgin Olive Oil 390g,https://assets.woolworths.com.au/images/1005/317393.jpg?impolicy=wowsmkqiema&w=260&h=260,"Tomatoes 83% (diced, crushed, puree from paste), extra virgin olive oil 8%, caramelised onion (onion, canola oil, sugar), thickener (1442), salt, herbs (0.06%) (bay leaf, parsley), white pepper. May be present 
 almond, cashew, soy."
Bc Snacks Peanut Butter Chocchip Protein And Energy Nourish Ball 40g,https://assets.woolworths.com.au/images/1005/227272.jpg?impolicy=wowsmkqiema&w=260&h=260,"Peanuts (37%) [Peanuts, Salt, Canola Oil], Dates, Rice Malt Syrup, Dark Choc Compound (10%) [Sugar, Vegetable Fat, Cocoa Solids, Emulsifier (Soy Lecithin), Natural Flavour], Cashews, Tapioca Flour, Soluble Tapioca Fibre, Cocoa Butter, Coconut, Sunflower Lecithin, Vitamin E, Sea Salt"
Goulburn Valley Peaches In Mango Nectar 700g,https://assets.woolworths.com.au/images/1005/784116.jpg?impolicy=wowsmkqiema&w=260&h=260,"Australian Grown Sliced Peaches (62%), Mango Nectar Refined Fruit Juice, Mango Puree (4.5%), Flavour, Antioxidant (Ascorbic Acid)."
Ceres Organics Pea Chips Salt & Vinegar 100g,https://assets.woolworths.com.au/images/1005/252256.jpg?impolicy=wowsmkqiema&w=260&h=260,"Green Pea* 50%, Corn*, Sunflower Oil*, Seasoning (Natural Flavour, Potassium Chloride, Salt, Citric Acid) (*Certified Organic)"
Macro Maca Powder 150g,https://assets.woolworths.com.au/images/1005/82341.jpg?impolicy=wowsmkqiema&w=260&h=260,"Organic Maca Powder"
Zanae Dolmades Vine Leaves Stuffed With Rice 280g,https://assets.woolworths.com.au/images/1005/22733.jpg?impolicy=wowsmkqiema&w=260&h=260,"Rice (cooked) 60%, vine leaves 15%, water, vegetable oils (soyaoil and sunflower oil in varying proportions), onion, salt, spearmint, dill, black pepper, acid: citric acid."
Woolworths Cacao Almond Mix 400g,https://assets.woolworths.com.au/images/1005/763150.jpg?impolicy=wowsmkqiema&w=260&h=260,"Cacao Almonds (35%) (Almonds (80%), Sugar, Cacao Powder (4.0%), Salt), Cranberries (29%) (Cranberries, Cane Sugar, Sunflower Oil), Pepitas (26%), Coconut Flakes (10%), Percentages may vary due to processing variability"
Angas Park Apricot Diced 200g,https://assets.woolworths.com.au/images/1005/76083.jpg?impolicy=wowsmkqiema&w=260&h=260,"Dried Apricots, Preservative (220, 223)."
Frooze Balls Choc Hazelnut 210g,https://assets.woolworths.com.au/images/1005/158685.jpg?impolicy=wowsmkqiema&w=260&h=260,"Dates, Peanuts, Hazelnuts (13%), Coconut, Raw Cacao (7%), Pink Salt, Natural Flavour"
Nando's Lemon & Herb Bag & Bake Spice Seasoning 20g,https://assets.woolworths.com.au/images/1005/114379.jpg?impolicy=wowsmkqiema&w=260&h=260,"Sugar, Salt, Potato Starch, Thickener (1422), Dextrose, Acidity Regulator (Citric Acid, Sodium Acetate), Yeast Extract (contains Barley), Parsley (4%), African Bird's Eye Chilli (1%), Anti-Caking Agent (Calcium Phosphate, Silicone Dioxide), Flavour (Lemon (1%)), Sunflower Oil, Colour (Turmeric)."
Frank's Redhot Xtra Hot Cayenne Pepper Hot Sauce 148ml,https://assets.woolworths.com.au/images/1005/52145.jpg?impolicy=wowsmkqiema&w=260&h=260,"Aged Cayenne Red Peppers (45%), Distilled Vinegar, Water, Salt, Natural Flavour, Garlic Powder"
Mood Tea Get On Up Pineapple & Cinnamon Tea Bags 10 Pack,https://assets.woolworths.com.au/images/1005/225651.jpg?impolicy=wowsmkqiema&w=260&h=260,"Cinnamon (29%), Lemon Balm (21%), Pineapple & Natural Pineapple flavouring, Licorice Root, Siberian Ginseng, Clove"
Cobram Estate Light Olive Oil Extra Virgin 375ml,https://assets.woolworths.com.au/images/1005/302647.jpg?impolicy=wowsmkqiema&w=260&h=260,"100% Australian Extra Virgin Olive Oil"
Frisp Baby Corn Pieces 200g,https://assets.woolworths.com.au/images/1005/280986.jpg?impolicy=wowsmkqiema&w=260&h=260,"Baby Corn 60%, Water 39.99%, Citric Acid 0.01%"
Arnott's Flatbread Dippers Sesame & Middle Eastern Inspired Spice 130g,https://assets.woolworths.com.au/images/1005/205549.jpg?impolicy=wowsmkqiema&w=260&h=260,"Wheat Flour, Dried Potatoes, Vegetable Oil, Sesame Seeds (5%), Sugar, Maize Starch, Sesame Oil (3%), Spices (2.5%) (Cumin, Coriander, Coriander Seed, Paprika, Cinnamon), Salt, Yeast, Thyme, Garlic Powder, Baking Powder, Glucose, Wheat Starch, Onion Powder, Herb Extract."
Macro Dried Apricots 500g,https://assets.woolworths.com.au/images/1005/166882.jpg?impolicy=wowsmkqiema&w=260&h=260,"Dried Apricot"
Sunsweet Premium Dried Mango 130g,https://assets.woolworths.com.au/images/1005/802956.jpg?impolicy=wowsmkqiema&w=260&h=260,"Mango (80%), Sugar, Antioxidant (223) to Maintain Colour."
Mccormick Organic Cumin Ground 14g,https://assets.woolworths.com.au/images/1005/700580.jpg?impolicy=wowsmkqiema&w=260&h=260,"Organic Cumin (100%)"
Spring Gully Gherkins Sweet Spiced 550g,https://assets.woolworths.com.au/images/1005/74404.jpg?impolicy=wowsmkqiema&w=260&h=260,"Gherkins (57%), Sugar, Water, Food Acid (260), Salt, Natural Flavours (inc Garlic)"
Zanae Giant Beans In Tomato Sauce 280g,https://assets.woolworths.com.au/images/1005/937338.jpg?impolicy=wowsmkqiema&w=260&h=260,"Ingredients Not Found"
Lavazza Prontissimo Intenso Premium Instant Coffee 95g,https://assets.woolworths.com.au/images/1005/551886.jpg?impolicy=wowsmkqiema&w=260&h=260,"Instant Coffee (90%), Roasted Ground Coffee (10%)"
Macro Organic Fairtrade Ground Coffee Medium 200g,https://assets.woolworths.com.au/images/1005/690360.jpg?impolicy=wowsmkqiema&w=260&h=260,"100% Organic Fairtrade Climate Neutral Roasted Arabica Coffee, This product is from 100% Peruvian Green Coffee Beans"
Carman's Antioxidant Granola Blueberry & Vanilla 425g,https://assets.woolworths.com.au/images/1005/272603.jpg?impolicy=wowsmkqiema&w=260&h=260,"Whole Grain Oats, Fruit 11% (Blueberries 5% Bluebe,rries, Sugar, Sunflower Oil, Currants, Cranberries,Cranberries, Sugar, Sunflower Oil), Brown Rice Sy,rup, Puffed Rice (Rice Flour, Rice Bran), Golden S,yrup, Oat Bran, Sunflower Oil, Raw Sugar, Corn Sta,r"
Nibblish Vitality Bites Mango 50g,https://assets.woolworths.com.au/images/1005/243867.jpg?impolicy=wowsmkqiema&w=260&h=260,"Just Mango and nothing else"
Angas Park Mediterranean Apricot Soft & Juicy 225g,https://assets.woolworths.com.au/images/1005/205662.jpg?impolicy=wowsmkqiema&w=260&h=260,"Dried Apricots, Preservatives (220, 223, 202)."
Bc Snacks Peppermint Choc Chip Protein And Prebiotics  Nourish Ball 40g,https://assets.woolworths.com.au/images/1005/225608.jpg?impolicy=wowsmkqiema&w=260&h=260,"Dates, Cashews, Soluble Tapioca Fibre (10%), Soy Protein Crisps, Dark Choc Compound (9%) [Sugar, Vegetable Fat, Cocoa Solids, Emulsifier (Soy Lecithin), Natural Flavour], Acacia Fibre Gum (8%), Rice Malt Syrup, Cocoa Powder, Coconut, Cocoa Butter, Vitamin E, Sunflower Lecithin, Peppermint Oil (0.1%), Sea Salt"
Nando's Medium Bag & Bake Spice Seasoning 20g,https://assets.woolworths.com.au/images/1005/115752.jpg?impolicy=wowsmkqiema&w=260&h=260,"Sugar, Potato Starch, Salt, Thickener (1422), Paprika, African Bird's Eye Chilli (7%), Parsley (3.5%), Yeast Extract (contains Barley), Acidity Regulator (Citric Acid, Sodium Acetate), Sunflower Oil, Anti-Caking Agent (Silicon Dioxide), Flavour (Lemon (0.5%)), Tomato, Colour (Paprika Oleoresins), Garlic (0.5%)."
Lindt Excellence Dark Chocolate Chilli 100g Block,https://assets.woolworths.com.au/images/1005/280452.jpg?impolicy=wowsmkqiema&w=260&h=260,"Sugar, cocoa mass, cocoa butter, milk fat, emulsifier (soy lecithin), extract of chilli pepper, flavourings."
Macro Organic Dates 500g,https://assets.woolworths.com.au/images/1005/133475.jpg?impolicy=wowsmkqiema&w=260&h=260,"Organic Dates"
Woolworths Snack Pots Nut Mix Roasted & Salted 200g,https://assets.woolworths.com.au/images/1005/685639.jpg?impolicy=wowsmkqiema&w=260&h=260,"Mixed Nuts (Peanuts (52%), Cashews (23%), Almonds (16%), Hazelnuts), Sunflower Oil, Salt"
Something To Crow About Pea Crisps Dill & Pickle 100g,https://assets.woolworths.com.au/images/1005/229710.jpg?impolicy=wowsmkqiema&w=260&h=260,"New Zealand Peas (59%), Corn, Rice Bran Oil, Dill & Pickle Seasoning (8%) (Mineral Salt (Potassium Chloride), Sugar, Salt, Yeast Extract, Onion Powder, Food Acid (Citric Acid, Sodium Acetate), Tapioca Starch, Vegetable Gum (Acacia), Anticaking Agent (Silicon Dioxide), Parsley, Dill Extract, Spices (White Pepper, Black Pepper), Vegetable Oil), Pea Protein Isolate, Sugar."
Woolworths Almonds Oven Roasted 225g,https://assets.woolworths.com.au/images/1005/368719.jpg?impolicy=wowsmkqiema&w=260&h=260,"Almonds"
Madura Green Leaf Tea Organic 150g,https://assets.woolworths.com.au/images/1005/427885.jpg?impolicy=wowsmkqiema&w=260&h=260,"Certified Organic Green Tea"
Woolworths Macadamias Honey 400g Pack,https://assets.woolworths.com.au/images/1005/766471.jpg?impolicy=wowsmkqiema&w=260&h=260,"Macadamia Nuts (81%), Sugar, Honey (4.0%), Percentages may vary due to processing variability"
Nescafe Dolce Gusto Americano Rich Aroma Coffee Pods 16 Pack,https://assets.woolworths.com.au/images/1005/805929.jpg?impolicy=wowsmkqiema&w=260&h=260,"Roast & Ground Coffee"
Ocean Spray Craisins Value Bag 283g,https://assets.woolworths.com.au/images/1005/841896.jpg?impolicy=wowsmkqiema&w=260&h=260,"Cranberries (66%), Sugar.
Refined sunflower oil used as a processing aid."
Woolworths Nespresso Compatible Coffee Capsules Decaffeinated 10 Pack,https://assets.woolworths.com.au/images/1005/435090.jpg?impolicy=wowsmkqiema&w=260&h=260,"100% Roasted and Ground Decaffeinated Coffee, Rainforest Alliance Certified"
